ing_id	ING_NAME_ENG	ING_NAME_KR
1065	Ascorbic Acid/Ferrous Fumarate/Manganese Sulfate/Nicotinamide/Oyster Shell/Pyridoxine/Retinol/Riboflavin/Thiamine/Zinc Sulfate	아스코르브산/푸마르산철/황산망간/니코틴산아미드/모려/피리독신/레티놀/리보플라빈/티아민/황산아연
1066	Ascorbic Acid/Folic Acid/Fursultiamine/Hydroxocobalamin/Nicotinamide/Pyridoxine/Riboflavin/Selenium Yeast/Tocopherol/Ursodeoxycholic Acid/Zinc Oxide	아스코르브산/폴산/푸르설티아민/히드록소코발라민/니코틴산아미드/피리독신/리보플라빈/셀레늄함유효모/토코페롤/우르소데옥시콜산/산화아연
1067	Ascorbic Acid/Folic Acid/Magnesium Oxide/Selenium Yeast/Tocopherol	아스코르브산/폴산/산화마그네슘/셀레늄함유효모/토코페롤
1068	Ascorbic Acid/Folic Acid/Nicotinamide/Pyridoxine/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Β-Carotene	아스코르브산/폴산/니코틴산아미드/피리독신/리보플라빈/셀레늄함유효모/티아민/토코페롤/Β-카로틴
1069	Ascorbic Acid/Folic Acid/Pyridoxine/Riboflavin/Thiamine	아스코르브산/폴산/피리독신/리보플라빈/티아민
1070	Ascorbic Acid/Fursultiamine/Hydroxocobalamin/Pyridoxal Phosphate/Riboflavin/Tocopherol	아스코르브산/푸르설티아민/히드록소코발라민/피리독살포스페이트/리보플라빈/토코페롤
1071	Ascorbic Acid/Fursultiamine/Pyridoxine/Riboflavin/Tocopherol	아스코르브산/푸르설티아민/피리독신/리보플라빈/토코페롤
1072	Ascorbic Acid/Fursultiamine/Selenium/Tocopherol/Ubidecarenone/Ursodeoxycholic Acid/Zinc Oxide/Β-Carotene	아스코르브산/푸르설티아민/셀레늄/토코페롤/유비데카레논/우르소데옥시콜산/산화아연/Β-카로틴
1073	Ascorbic Acid/Ginseng/Nicotinamide/Pyridoxine/Riboflavin/Thiamine/Tocopherol	아스코르브산/인삼/니코틴산아미드/피리독신/리보플라빈/티아민/토코페롤
1074	Ascorbic Acid/Ginseng/Pyridoxine/Selenium Yeast/Thiamine/Tocopherol/Ubidecarenone/Ursodeoxycholic Acid	아스코르브산/인삼/피리독신/셀레늄함유효모/티아민/토코페롤/유비데카레논/우르소데옥시콜산
1075	Ascorbic Acid/Ginseng/Selenium Yeast/Thiamine/Tocopherol/Ubidecarenone/Ursodeoxycholic Acid	아스코르브산/인삼/셀레늄함유효모/티아민/토코페롤/유비데카레논/우르소데옥시콜산
1076	Ascorbic Acid/Hydroxocobalamin/Pyridoxal Phosphate/Riboflavin/Thiamine/Tocopherol	아스코르브산/히드록소코발라민/피리독살포스페이트/리보플라빈/티아민/토코페롤
1077	Ascorbic Acid/L-Arginine-L-Aspartate	아스코르브산/아르기닌
1078	Ascorbic Acid/L-Cysteine/Nicotinamide/Pantothenate/Pyridoxine	아스코르브산/L-시스테인/니코틴산아미드/판토텐산/피리독신
1079	Ascorbic Acid/L-Cysteine/Nicotinamide/Pyridoxine/Tocopherol	아스코르브산/L-시스테인/니코틴산아미드/피리독신/토코페롤
1080	Ascorbic Acid/L-Cysteine/Pantothenate	아스코르브산/L-시스테인/판토텐산
1081	Ascorbic Acid/L-Cysteine/Pantothenate/Pyridoxine/Riboflavin/Tocopherol	아스코르브산/L-시스테인/판토텐산/피리독신/리보플라빈/토코페롤
1082	Ascorbic Acid/L-Cysteine/Pantothenate/Pyridoxine/Riboflavin/Tocopherol/Γ-Oryzanol	아스코르브산/L-시스테인/판토텐산/피리독신/리보플라빈/토코페롤/Γ-오리자놀
1083	Ascorbic Acid/L-Cysteine/Pantothenate/Pyridoxine/Tranexamic Acid	아스코르브산/L-시스테인/판토텐산/피리독신/트라넥삼산
1084	Ascorbic Acid/L-Cysteine/Pantothenate/Riboflavin/Thiamine/Tocopherol/Ubidecarenone/Ursodeoxycholic Acid	아스코르브산/L-시스테인/판토텐산/리보플라빈/티아민/토코페롤/유비데카레논/우르소데옥시콜산
1085	Ascorbic Acid/L-Cysteine/Pantothenate/Riboflavin/Tocopherol	아스코르브산/L-시스테인/판토텐산/리보플라빈/토코페롤
1086	Ascorbic Acid/L-Cysteine/Pantothenate/Riboflavin/Tocopherol/Ubidecarenone	아스코르브산/L-시스테인/판토텐산/리보플라빈/토코페롤/유비데카레논
1087	Ascorbic Acid/L-Cysteine/Pantothenate/Ubidecarenone	아스코르브산/L-시스테인/판토텐산/유비데카레논
1088	Ascorbic Acid/L-Cysteine/Tocopherol/Ubidecarenone	아스코르브산/L-시스테인/토코페롤/유비데카레논
1089	Ascorbic Acid/L-Cysteine/Ubidecarenone	아스코르브산/L-시스테인/유비데카레논
1090	Ascorbic Acid/L-Cystine/Pantothenate	아스코르브산/L-시스틴/판토텐산
1091	Ascorbic Acid/Magnesium Oxide/Selenium/Thiamine/Tocopherol/Ubidecarenone/Ursodeoxycholic Acid/Zinc Oxide/Β-Carotene	아스코르브산/산화마그네슘/셀레늄/티아민/토코페롤/유비데카레논/우르소데옥시콜산/산화아연/Β-카로틴
1092	Ascorbic Acid/Manganese Sulfate/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Ubidecarenone/Zinc Oxide/Β-Carotene	아스코르브산/황산망간/리보플라빈/셀레늄함유효모/티아민/토코페롤/유비데카레논/산화아연/Β-카로틴
1093	Ascorbic Acid/Manganese Sulfate/Selenium Yeast/Tocopherol/Ubidecarenone/Ursodeoxycholic Acid/Zinc Oxide/Β-Carotene	아스코르브산/황산망간/셀레늄함유효모/토코페롤/유비데카레논/우르소데옥시콜산/산화아연/Β-카로틴
1094	Ascorbic Acid/Manganese Sulfate/Selenium/Tocopherol/Zinc Oxide/Β-Carotene	아스코르브산/황산망간/셀레늄/토코페롤/산화아연/Β-카로틴
1095	Ascorbic Acid/Nicotinamide/Orotic Acid/Pantothenate/Pyridoxine/Riboflavin/Tocopherol	아스코르브산/니코틴산아미드/오로트산/판토텐산/피리독신/리보플라빈/토코페롤
1096	Ascorbic Acid/Nicotinamide/Panthenol/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol	아스코르브산/니코틴산아미드/판테놀/피리독신/레티놀/리보플라빈/티아민/토코페롤
1097	Ascorbic Acid/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Sodium Ascorbate	아스코르브산/니코틴산아미드/판토텐산/피리독신/리보플라빈/아스코르브산나트륨
1098	Ascorbic Acid/Nicotinamide/Pantothenate/Pyridoxine/Riboflavin/Tocopherol	아스코르브산/니코틴산아미드/판토텐산/피리독신/리보플라빈/토코페롤
1099	Ascorbic Acid/Nicotinamide/Phytonadione/Thiamine	아스코르브산/니코틴산아미드/피토나디온/티아민
1100	Ascorbic Acid/Nicotinamide/Pyridoxine/Red Ginseng/Riboflavin/Royal Jelly/Selenium/Thiamine/Tocopherol/Ubidecarenone/Β-Carotene	아스코르브산/니코틴산아미드/피리독신/홍삼/리보플라빈/로얄젤리/셀레늄/티아민/토코페롤/유비데카레논/Β-카로틴
1101	Ascorbic Acid/Nicotinamide/Pyridoxine/Retinol/Riboflavin/Thiamine/Tocopherol	아스코르브산/니코틴산아미드/피리독신/레티놀/리보플라빈/티아민/토코페롤
1102	Ascorbic Acid/Nicotinamide/Pyridoxine/Retinol/Selenium Yeast/Tocopherol/Ubidecarenone	아스코르브산/니코틴산아미드/피리독신/레티놀/셀레늄함유효모/토코페롤/유비데카레논
1103	Ascorbic Acid/Nicotinamide/Pyridoxine/Riboflavin	아스코르브산/니코틴산아미드/피리독신/리보플라빈
1104	Ascorbic Acid/Nicotinamide/Pyridoxine/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Ubidecarenone/Zinc Oxide/Β-Carotene	아스코르브산/니코틴산아미드/피리독신/리보플라빈/셀레늄함유효모/티아민/토코페롤/유비데카레논/산화아연/Β-카로틴
1105	Ascorbic Acid/Nicotinamide/Pyridoxine/Riboflavin/Tocopherol	아스코르브산/니코틴산아미드/피리독신/리보플라빈/토코페롤
1106	Ascorbic Acid/Nicotinamide/Pyridoxine/Riboflavin/Ubidecarenone	아스코르브산/니코틴산아미드/피리독신/리보플라빈/유비데카레논
1107	Ascorbic Acid/Orotic Acid/Pantothenate/Pyridoxine/Riboflavin/Sodium Ascorbate/Tocopherol	아스코르브산/오로트산/판토텐산/피리독신/리보플라빈/아스코르브산나트륨/토코페롤
1108	Ascorbic Acid/Orotic Acid/Pantothenate/Pyridoxine/Riboflavin/Tocopherol	아스코르브산/오로트산/판토텐산/피리독신/리보플라빈/토코페롤
1109	Ascorbic Acid/Orotic Acid/Selenium Yeast/Thiamine/Tocopherol/Ubidecarenone/Γ-Oryzanol	아스코르브산/오로트산/셀레늄함유효모/티아민/토코페롤/유비데카레논/Γ-오리자놀
1110	Ascorbic Acid/Pantothenate/Pyridoxine/Riboflavin/Tocopherol	아스코르브산/판토텐산/피리독신/리보플라빈/토코페롤
1111	Ascorbic Acid/Polyethylene Glycol 3350/Potassium Chloride/Sodium Ascorbate/Sodium Chloride/Sodium Sulfate	아스코르브산/폴리에틸렌글리콜 3350/염화칼륨/아스코르브산나트륨/염화나트륨/황산나트륨
1112	Ascorbic Acid/Pyridoxine/Riboflavin/Selenium Yeast/Thiamine/Tocopherol/Ubidecarenone/Zinc Oxide/Β-Carotene/Γ-Oryzanol	아스코르브산/피리독신/리보플라빈/셀레늄함유효모/티아민/토코페롤/유비데카레논/산화아연/Β-카로틴/Γ-오리자놀
1113	Ascorbic Acid/Pyridoxine/Riboflavin/Selenium Yeast/Tocopherol/Ubidecarenone/Β-Carotene/Γ-Oryzanol	아스코르브산/피리독신/리보플라빈/셀레늄함유효모/토코페롤/유비데카레논/Β-카로틴/Γ-오리자놀
1114	Ascorbic Acid/Pyridoxine/Riboflavin/Selenium/Thiamine/Tocopherol/Ubidecarenone/Zinc Oxide/Β-Carotene	아스코르브산/피리독신/리보플라빈/셀레늄/티아민/토코페롤/유비데카레논/산화아연/Β-카로틴
1115	Ascorbic Acid/Pyridoxine/Riboflavin/Thiamine	아스코르브산/피리독신/리보플라빈/티아민
1116	Ascorbic Acid/Pyridoxine/Riboflavin/Thiamine/Tocopherol	아스코르브산/피리독신/리보플라빈/티아민/토코페롤
1117	Ascorbic Acid/Pyridoxine/Riboflavin/Thiamine/Tocopherol/Ubidecarenone	아스코르브산/피리독신/리보플라빈/티아민/토코페롤/유비데카레논
1118	Ascorbic Acid/Pyridoxine/Riboflavin/Tocopherol	아스코르브산/피리독신/리보플라빈/토코페롤
1119	Ascorbic Acid/Pyridoxine/Riboflavin/Ubidecarenone	아스코르브산/피리독신/리보플라빈/유비데카레논
1120	Ascorbic Acid/Retinol/Selenium Yeast/Tocopherol	아스코르브산/레티놀/셀레늄함유효모/토코페롤
1121	Ascorbic Acid/Riboflavin	아스코르브산/리보플라빈
1122	Ascorbic Acid/Riboflavin/Streptococcus Faecium/Thiamine	아스코르브산/리보플라빈/스트렙토코쿠스페슘균/티아민
1123	Ascorbic Acid/Riboflavin/Thiamine/Tocopherol/Ursodeoxycholic Acid/Γ-Oryzanol	아스코르브산/리보플라빈/티아민/토코페롤/우르소데옥시콜산/Γ-오리자놀
1124	Ascorbic Acid/Riboflavin/Thiamine/Zinc Oxide	아스코르브산/리보플라빈/티아민/산화아연
1125	Ascorbic Acid/Riboflavin/Tocopherol	아스코르브산/리보플라빈/토코페롤
1126	Ascorbic Acid/Royal Jelly/Tocopherol	아스코르브산/로얄젤리/토코페롤
1127	Ascorbic Acid/Selenium Yeast/Sodium Ascorbate	아스코르브산/셀레늄함유효모/아스코르브산나트륨
1128	Ascorbic Acid/Selenium Yeast/Thiamine/Tocopherol/Ubidecarenone/Ursodeoxycholic Acid/Zinc Oxide/Β-Carotene	아스코르브산/셀레늄함유효모/티아민/토코페롤/유비데카레논/우르소데옥시콜산/산화아연/Β-카로틴
1129	Ascorbic Acid/Selenium Yeast/Thiamine/Tocopherol/Ursodeoxycholic Acid/Zinc Oxide/Β-Carotene	아스코르브산/셀레늄함유효모/티아민/토코페롤/우르소데옥시콜산/산화아연/Β-카로틴
1130	Ascorbic Acid/Selenium Yeast/Tocopherol/Ubidecarenone	아스코르브산/셀레늄함유효모/토코페롤/유비데카레논
1131	Ascorbic Acid/Selenium Yeast/Tocopherol/Ubidecarenone/Zinc Oxide/Β-Carotene	아스코르브산/셀레늄함유효모/토코페롤/유비데카레논/산화아연/Β-카로틴
1132	Ascorbic Acid/Selenium Yeast/Tocopherol/Β-Carotene	아스코르브산/셀레늄함유효모/토코페롤/Β-카로틴
1133	Ascorbic Acid/Selenium Yeast/Zinc Sulfate	아스코르브산/셀레늄함유효모/황산아연
1134	Ascorbic Acid/Selenium/Soybean Oil/Tocopherol/Ubidecarenone/Ursodeoxycholic Acid/Zinc Oxide/Β-Carotene	아스코르브산/셀레늄/대두유/토코페롤/유비데카레논/우르소데옥시콜산/산화아연/Β-카로틴
1135	Ascorbic Acid/Selenium/Tocopherol/Ubidecarenone/Ursodeoxycholic Acid/Zinc Oxide/Β-Carotene	아스코르브산/셀레늄/토코페롤/유비데카레논/우르소데옥시콜산/산화아연/Β-카로틴
1136	Ascorbic Acid/Selenium/Tocopherol/Ubidecarenone/Zinc Oxide	아스코르브산/셀레늄/토코페롤/유비데카레논/산화아연
1137	Ascorbic Acid/Selenium/Tocopherol/Ubidecarenone/Zinc Oxide/Β-Carotene	아스코르브산/셀레늄/토코페롤/유비데카레논/산화아연/Β-카로틴
1138	Ascorbic Acid/Selenium/Tocopherol/Zinc Oxide/Β-Carotene	아스코르브산/셀레늄/토코페롤/산화아연/Β-카로틴
1139	Ascorbic Acid/Sodium Ascorbate/Zinc Oxide	아스코르브산/아스코르브산나트륨/산화아연
1140	Ascorbic Acid/Tocopherol	아스코르브산/토코페롤
1141	Ascorbic Acid/Tocopherol/Zinc Oxide/Β-Carotene	아스코르브산/토코페롤/산화아연/Β-카로틴
1142	Ascorbic Acid/Ubidecarenone	아스코르브산/유비데카레논
1143	Ascorbic Acid/Zinc Citrate	아스코르브산/시트르산아연
1144	Ascorbic Acid/Zinc Sulfate	아스코르브산/황산아연
1145	Asenapine	Asenapine
1146	Asfotase	아스포타제
1147	Asiasarum root/Caffeine/Chlorpheniramine/Dl-Methylephedrine/Ginger/Glycyrrhiza/Magnolia Bud/Scopolia	세신/카페인/클로르페니라민/DL-메틸에페드린/건강/감초/신이/스코폴리아
1148	Asparaginase	엘아스파라기나제
1149	Aspergillus Oryzae/Bacillus Polyfermenticus/Yeast	아스페르길루스오리제균/바실루스폴리퍼멘티쿠스균/효모
1150	Aspergillus Oryzae/Lactobacillus Sporogenes/Yeast	아스페르길루스오리제균/락토바실루스스포로게네스균/효모
1151	Aspirin	아스피린
1152	Aspirin/Caffeine	아스피린/카페인
1153	Aspirin/Caffeine/Pseudoephedrine/Thiamine	아스피린/카페인/슈도에페드린/티아민
1154	Aspirin/Citric Acid/Sodium Bicarbonate	아스피린/시트르산/탄산수소나트륨
1155	Aspirin/Clopidogrel	아스피린/클로피도그렐
1156	Aspirin/Dipyridamole	아스피린/디피리다몰
1157	Astromicin	아스트로마이신
1158	Asunaprevir	아수나프레비르
1159	Atazanavir	아타자나비르
1160	Atazanavir/Cobicistat	아타자나비르/코비시스타트
1161	Atenolol	아테놀롤
1162	Atenolol/Chlorthalidone	아테놀롤/클로르탈리돈
1163	Atezolizumab	아테졸리주맙
1164	Atomoxetine	아토목세틴
1165	Atorvastatin	아토르바스타틴
1166	Atorvastatin/Ezetimibe	아토르바스타틴/에제티미브
1167	Atorvastatin/Irbesartan	아토르바스타틴/이르베사르탄
1168	Atorvastatin/Metformin	아토르바스타틴/메트포르민
1169	Atorvastatin/S-Amlodipine	아토르바스타틴/S-암로디핀
1170	Atosiban	아토시반
1171	Atovaquone/Proguanil	아토바쿠온/프로구아닐
1172	Atractylodes White/Cinnamon Bark/Citrus Unshiu Peel/Clove/Coptis/Crataegus Fruit/Dl-Carnitine/L-Menthol/Zingiberis R	백출/계피/진피/정향/황련/Crataegus Fruit/DL-카르니틴/L-멘톨/Zingiberis R
1173	Atractylodes White/Cinnamon Bark/Citrus Unshiu Peel/Coptis/Dl-Carnitine/L-Menthol/Zingiberis Rhizoma	백출/계피/진피/황련/DL-카르니틴/L-멘톨/건강
1174	Atractylodes White/Fennel/Glycyrrhiza/Magnesium Oxide/Peony/Psyllium Husk/Rhubarb/Sennae Fructus	백출/회향/감초/산화마그네슘/작약/차전자피/대황/센나열매
1175	Atractylodes/Aurantii Fructus Immaturus/Capsicum/Cinnamon Bark/Citrus Unshiu Peel/Clove/Corydalis Tuber/Gambir/Ginger/L-Menthol/Nutmeg	창출/Aurantii Fructus Immaturus/고추/계피/진피/정향/현호색/아선약/건강/L-멘톨/육두구
1176	Atractylodes/Biodiastase 2000 I/Calcium/Dimethicone/Lipase Ii/Magnesium Aluminometasilicate/Prozyme/Scopolia/Sodium Bicarbonate	창출/비오디아스타제 2000 I/칼슘/디메티콘/리파제 Ii/메타규산알루민산마그네슘/프로자임/스코폴리아/탄산수소나트륨
1177	Atractylodes/Biodiastase 2000/Calcium/Lipase-Ap12/Magnesium Hydroxide/Methylmethionine Sulfonium Chloride/Scopolia/Sodium Bicarbonate/Swertia	창출/비오디아스타제 2000/칼슘/리파제-Ap12/수산화마그네슘/메틸메티오닌 Sulfonium Chloride/스코폴리아/탄산수소나트륨/Swertia
1178	Atractylodes/Capsicum/Cinnamon Bark/Citrus Unshiu Peel/Clove/Corydalis Tuber/Gambir/Ginger/L-Menthol/Magnolia Bark/Nutmeg	창출/고추/계피/진피/정향/현호색/아선약/건강/L-멘톨/후박/육두구
1179	Atractylodes/Cardamon/Cinnamon Bark/Citrus Unshiu Peel/Clove/Gambir/Ginger/L-Menthol/Lindera/Magnolia Bark/Mentha Herb/Nutmeg/Poncirus Fruit	창출/Cardamon/계피/진피/정향/아선약/건강/L-멘톨/Lindera/후박/Mentha Herb/육두구/지실
1180	Atractylodes/Cinnamomi Bark/Dl-Carnitine/Fennel Ethanol/Ginger/Ginseng/Glycyrrhiza/Ursodeoxycholic Acid	창출/Cinnamomi Bark/DL-카르니틴/회향 에탄올/건강/인삼/감초/우르소데옥시콜산
1181	Atractylodes/Cinnamomi Cortex Spissus/Citrus Unshiu Peel/Corydalis Tuber/Fennel/Ginger/Glycyrrhiza/L-Menthol	창출/관계 Spissus/진피/현호색/회향/건강/감초/L-멘톨
1182	Atractylodes/Cinnamon Bark/Citrus Unshiu Peel/Clove/Gambir/Ginger/Glycyrrhiza/L-Menthol/Lindera/Magnolia Bark/Mentha Herb/Nutmeg/Poncirus Fruit	창출/계피/진피/정향/아선약/건강/감초/L-멘톨/Lindera/후박/Mentha Herb/육두구/지실
1183	Atractylodes/Cinnamon Bark/Citrus Unshiu Peel/Clove/Gambir/Ginger/L-Menthol/Lindera/Magnolia Bark/Mentha Herb/Nutmeg/Poncirus Fruit/Ursodeoxycholic Acid	창출/계피/진피/정향/아선약/건강/L-멘톨/Lindera/후박/Mentha Herb/육두구/지실/우르소데옥시콜산
1184	Atractylodes/Cinnamon Bark/Citrus Unshiu Peel/Coptis/Dl-Carnitine/Ginseng/Glycyrrhiza/Zingiberis Rhizoma	창출/계피/진피/황련/DL-카르니틴/인삼/감초/건강
1185	Atractylodes/Cinnamon Bark/Citrus Unshiu Peel/Coptis/Gentian/Ginger/Ginseng/Glycyrrhiza/Ursodeoxycholic Acid	창출/계피/진피/황련/겐티아나/건강/인삼/감초/우르소데옥시콜산
1186	Atractylodes/Cinnamon Bark/Citrus Unshiu Peel/Corydalis Tuber/Fennel/Ginger/Glycyrrhiza	창출/계피/진피/현호색/회향/건강/감초
1187	Atractylodes/Cinnamon Bark/Citrus Unshiu Peel/Dl-Carnitine/Fennel/Ginger/Ginseng/Glycyrrhiza/Ursodeoxycholic Acid	창출/계피/진피/DL-카르니틴/회향/건강/인삼/감초/우르소데옥시콜산
